source,rel,target
Compound::DB00736,RESEMBLES_CC,Compound::DB01129
Compound::DB00492,RESEMBLES_CC,Compound::DB01340
Compound::DB00792,RESEMBLES_CC,Compound::DB08801
Compound::DB01237,RESEMBLES_CC,Compound::DB08903
Compound::DB00209,RESEMBLES_CC,Compound::DB00771
Compound::DB00289,RESEMBLES_CC,Compound::DB01237
Compound::DB00359,RESEMBLES_CC,Compound::DB01581
Compound::DB01384,RESEMBLES_CC,Compound::DB00591
Compound::DB00788,RESEMBLES_CC,Compound::DB00328
Compound::DB01604,RESEMBLES_CC,Compound::DB00739
Compound::DB02546,RESEMBLES_CC,Compound::DB00548
Compound::DB00923,RESEMBLES_CC,Compound::DB00430
Compound::DB00177,RESEMBLES_CC,Compound::DB01349
Compound::DB00240,RESEMBLES_CC,Compound::DB00846
Compound::DB06218,RESEMBLES_CC,Compound::DB01576
Compound::DB00387,RESEMBLES_CC,Compound::DB00986
Compound::DB00319,RESEMBLES_CC,Compound::DB00739
Compound::DB00836,RESEMBLES_CC,Compound::DB01081
Compound::DB00138,RESEMBLES_CC,Compound::DB00155
Compound::DB00731,RESEMBLES_CC,Compound::DB00120
Compound::DB00741,RESEMBLES_CC,Compound::DB00180
Compound::DB00572,RESEMBLES_CC,Compound::DB00422
Compound::DB01071,RESEMBLES_CC,Compound::DB00623
Compound::DB00359,RESEMBLES_CC,Compound::DB01582
Compound::DB00570,RESEMBLES_CC,Compound::DB04877
Compound::DB00132,RESEMBLES_CC,Compound::DB00159
Compound::DB00396,RESEMBLES_CC,Compound::DB01420
Compound::DB00540,RESEMBLES_CC,Compound::DB00751
Compound::DB00289,RESEMBLES_CC,Compound::DB01364
Compound::DB00624,RESEMBLES_CC,Compound::DB00621
Compound::DB00217,RESEMBLES_CC,Compound::DB00191
Compound::DB01626,RESEMBLES_CC,Compound::DB00914
Compound::DB00244,RESEMBLES_CC,Compound::DB00988
Compound::DB00588,RESEMBLES_CC,Compound::DB00223
Compound::DB00477,RESEMBLES_CC,Compound::DB00458
Compound::DB00655,RESEMBLES_CC,Compound::DB01209
Compound::DB00502,RESEMBLES_CC,Compound::DB00645
Compound::DB04946,RESEMBLES_CC,Compound::DB01267
Compound::DB00251,RESEMBLES_CC,Compound::DB01167
Compound::DB01326,RESEMBLES_CC,Compound::DB00267
Compound::DB00223,RESEMBLES_CC,Compound::DB01260
Compound::DB00687,RESEMBLES_CC,Compound::DB00860
Compound::DB00232,RESEMBLES_CC,Compound::DB00999
Compound::DB00994,RESEMBLES_CC,Compound::DB00452
Compound::DB00681,RESEMBLES_CC,Compound::DB00826
Compound::DB08799,RESEMBLES_CC,Compound::DB01616
Compound::DB00234,RESEMBLES_CC,Compound::DB01176
Compound::DB00199,RESEMBLES_CC,Compound::DB00207
Compound::DB00963,RESEMBLES_CC,Compound::DB01009
Compound::DB00477,RESEMBLES_CC,Compound::DB00933
Compound::DB00726,RESEMBLES_CC,Compound::DB04837
Compound::DB06262,RESEMBLES_CC,Compound::DB06707
Compound::DB00871,RESEMBLES_CC,Compound::DB01288
Compound::DB01240,RESEMBLES_CC,Compound::DB00770
Compound::DB01168,RESEMBLES_CC,Compound::DB00335
Compound::DB01184,RESEMBLES_CC,Compound::DB00656
Compound::DB00832,RESEMBLES_CC,Compound::DB00754
Compound::DB01244,RESEMBLES_CC,Compound::DB01116
Compound::DB00849,RESEMBLES_CC,Compound::DB00454
Compound::DB00288,RESEMBLES_CC,Compound::DB01130
Compound::DB00327,RESEMBLES_CC,Compound::DB01192
Compound::DB06262,RESEMBLES_CC,Compound::DB00233
Compound::DB00315,RESEMBLES_CC,Compound::DB01065
Compound::DB01624,RESEMBLES_CC,Compound::DB01063
Compound::DB08808,RESEMBLES_CC,Compound::DB01203
Compound::DB08936,RESEMBLES_CC,Compound::DB09002
Compound::DB00792,RESEMBLES_CC,Compound::DB00458
Compound::DB01035,RESEMBLES_CC,Compound::DB00345
Compound::DB00420,RESEMBLES_CC,Compound::DB00366
Compound::DB00465,RESEMBLES_CC,Compound::DB06802
Compound::DB00527,RESEMBLES_CC,Compound::DB00807
Compound::DB00978,RESEMBLES_CC,Compound::DB00779
Compound::DB03255,RESEMBLES_CC,Compound::DB00600
Compound::DB00972,RESEMBLES_CC,Compound::DB00363
Compound::DB00936,RESEMBLES_CC,Compound::DB00939
Compound::DB00397,RESEMBLES_CC,Compound::DB01577
Compound::DB01246,RESEMBLES_CC,Compound::DB08802
Compound::DB01607,RESEMBLES_CC,Compound::DB00607
Compound::DB01602,RESEMBLES_CC,Compound::DB01603
Compound::DB00327,RESEMBLES_CC,Compound::DB00497
Compound::DB00634,RESEMBLES_CC,Compound::DB00263
Compound::DB00731,RESEMBLES_CC,Compound::DB01576
Compound::DB04837,RESEMBLES_CC,Compound::DB00289
Compound::DB01380,RESEMBLES_CC,Compound::DB00603
Compound::DB08906,RESEMBLES_CC,Compound::DB00764
Compound::DB06218,RESEMBLES_CC,Compound::DB01247
Compound::DB00823,RESEMBLES_CC,Compound::DB00603
Compound::DB00250,RESEMBLES_CC,Compound::DB08798
Compound::DB00680,RESEMBLES_CC,Compound::DB01614
Compound::DB01544,RESEMBLES_CC,Compound::DB00897
Compound::DB06710,RESEMBLES_CC,Compound::DB06718
Compound::DB01621,RESEMBLES_CC,Compound::DB00508
Compound::DB00856,RESEMBLES_CC,Compound::DB00264
Compound::DB00354,RESEMBLES_CC,Compound::DB00568
Compound::DB01325,RESEMBLES_CC,Compound::DB01324
Compound::DB00245,RESEMBLES_CC,Compound::DB01176
Compound::DB08936,RESEMBLES_CC,Compound::DB04841
Compound::DB00519,RESEMBLES_CC,Compound::DB00731
Compound::DB00860,RESEMBLES_CC,Compound::DB01260
Compound::DB00289,RESEMBLES_CC,Compound::DB00540
Compound::DB00741,RESEMBLES_CC,Compound::DB00700
Compound::DB00420,RESEMBLES_CC,Compound::DB00623
Compound::DB00420,RESEMBLES_CC,Compound::DB09000
Compound::DB00634,RESEMBLES_CC,Compound::DB01582
Compound::DB00689,RESEMBLES_CC,Compound::DB01333
Compound::DB08970,RESEMBLES_CC,Compound::DB06781
Compound::DB01624,RESEMBLES_CC,Compound::DB00679
Compound::DB00833,RESEMBLES_CC,Compound::DB00713
Compound::DB00231,RESEMBLES_CC,Compound::DB00404
Compound::DB00675,RESEMBLES_CC,Compound::DB00366
Compound::DB00925,RESEMBLES_CC,Compound::DB01227
Compound::DB00578,RESEMBLES_CC,Compound::DB00689
Compound::DB06766,RESEMBLES_CC,Compound::DB00719
Compound::DB01246,RESEMBLES_CC,Compound::DB00564
Compound::DB00683,RESEMBLES_CC,Compound::DB00690
Compound::DB00731,RESEMBLES_CC,Compound::DB01577
Compound::DB01075,RESEMBLES_CC,Compound::DB01237
Compound::DB01594,RESEMBLES_CC,Compound::DB01215
Compound::DB00477,RESEMBLES_CC,Compound::DB00420
Compound::DB00543,RESEMBLES_CC,Compound::DB01588
Compound::DB00366,RESEMBLES_CC,Compound::DB08800
Compound::DB00977,RESEMBLES_CC,Compound::DB01196
Compound::DB00683,RESEMBLES_CC,Compound::DB01588
Compound::DB00722,RESEMBLES_CC,Compound::DB00691
Compound::DB00683,RESEMBLES_CC,Compound::DB00475
Compound::DB01567,RESEMBLES_CC,Compound::DB01587
Compound::DB00270,RESEMBLES_CC,Compound::DB00401
Compound::DB01604,RESEMBLES_CC,Compound::DB00415
Compound::DB00540,RESEMBLES_CC,Compound::DB00768
Compound::DB01489,RESEMBLES_CC,Compound::DB01239
Compound::DB00720,RESEMBLES_CC,Compound::DB00399
Compound::DB01614,RESEMBLES_CC,Compound::DB00433
Compound::DB01231,RESEMBLES_CC,Compound::DB09002
Compound::DB00264,RESEMBLES_CC,Compound::DB01193
Compound::DB00990,RESEMBLES_CC,Compound::DB04574
Compound::DB01600,RESEMBLES_CC,Compound::DB00870
Compound::DB00241,RESEMBLES_CC,Compound::DB00418
Compound::DB00498,RESEMBLES_CC,Compound::DB00434
Compound::DB01069,RESEMBLES_CC,Compound::DB00933
Compound::DB00549,RESEMBLES_CC,Compound::DB01228
Compound::DB00567,RESEMBLES_CC,Compound::DB00456
Compound::DB00795,RESEMBLES_CC,Compound::DB01014
Compound::DB00240,RESEMBLES_CC,Compound::DB01130
Compound::DB01121,RESEMBLES_CC,Compound::DB00168
Compound::DB00546,RESEMBLES_CC,Compound::DB00897
Compound::DB00780,RESEMBLES_CC,Compound::DB00797
Compound::DB00960,RESEMBLES_CC,Compound::DB00521
Compound::DB00850,RESEMBLES_CC,Compound::DB01184
Compound::DB01333,RESEMBLES_CC,Compound::DB01416
Compound::DB00635,RESEMBLES_CC,Compound::DB00860
Compound::DB04838,RESEMBLES_CC,Compound::DB01364
Compound::DB04843,RESEMBLES_CC,Compound::DB01433
Compound::DB00303,RESEMBLES_CC,Compound::DB00760
Compound::DB01071,RESEMBLES_CC,Compound::DB01614
Compound::DB01115,RESEMBLES_CC,Compound::DB06712
Compound::DB00118,RESEMBLES_CC,Compound::DB01280
Compound::DB00720,RESEMBLES_CC,Compound::DB00282
Compound::DB01553,RESEMBLES_CC,Compound::DB01068
Compound::DB01511,RESEMBLES_CC,Compound::DB00648
Compound::DB01246,RESEMBLES_CC,Compound::DB01614
Compound::DB00218,RESEMBLES_CC,Compound::DB01208
Compound::DB00812,RESEMBLES_CC,Compound::DB01616
Compound::DB00568,RESEMBLES_CC,Compound::DB00245
Compound::DB00589,RESEMBLES_CC,Compound::DB01186
Compound::DB00654,RESEMBLES_CC,Compound::DB00287
Compound::DB01077,RESEMBLES_CC,Compound::DB00710
Compound::DB00634,RESEMBLES_CC,Compound::DB00664
Compound::DB00813,RESEMBLES_CC,Compound::DB08799
Compound::DB00726,RESEMBLES_CC,Compound::DB00776
Compound::DB00586,RESEMBLES_CC,Compound::DB06802
Compound::DB00858,RESEMBLES_CC,Compound::DB01108
Compound::DB00274,RESEMBLES_CC,Compound::DB01326
Compound::DB08801,RESEMBLES_CC,Compound::DB00768
Compound::DB00867,RESEMBLES_CC,Compound::DB00983
Compound::DB00256,RESEMBLES_CC,Compound::DB01301
Compound::DB01063,RESEMBLES_CC,Compound::DB00875
Compound::DB01296,RESEMBLES_CC,Compound::DB00928
Compound::DB00846,RESEMBLES_CC,Compound::DB00769
Compound::DB00792,RESEMBLES_CC,Compound::DB08800
Compound::DB00670,RESEMBLES_CC,Compound::DB00719
Compound::DB00134,RESEMBLES_CC,Compound::DB00128
Compound::DB00571,RESEMBLES_CC,Compound::DB08941
Compound::DB01511,RESEMBLES_CC,Compound::DB00829
Compound::DB05294,RESEMBLES_CC,Compound::DB08916
Compound::DB00744,RESEMBLES_CC,Compound::DB08797
Compound::DB01061,RESEMBLES_CC,Compound::DB00301
Compound::DB01359,RESEMBLES_CC,Compound::DB00866
Compound::DB01410,RESEMBLES_CC,Compound::DB01222
Compound::DB00813,RESEMBLES_CC,Compound::DB00496
Compound::DB00813,RESEMBLES_CC,Compound::DB01429
Compound::DB00397,RESEMBLES_CC,Compound::DB01576
Compound::DB00832,RESEMBLES_CC,Compound::DB00170
Compound::DB01297,RESEMBLES_CC,Compound::DB01193
Compound::DB01482,RESEMBLES_CC,Compound::DB00806
Compound::DB00910,RESEMBLES_CC,Compound::DB02300
Compound::DB06729,RESEMBLES_CC,Compound::DB01582
Compound::DB00306,RESEMBLES_CC,Compound::DB00241
Compound::DB03255,RESEMBLES_CC,Compound::DB01577
Compound::DB00889,RESEMBLES_CC,Compound::DB00424
Compound::DB00281,RESEMBLES_CC,Compound::DB00961
Compound::DB00977,RESEMBLES_CC,Compound::DB02187
Compound::DB00913,RESEMBLES_CC,Compound::DB00454
Compound::DB00984,RESEMBLES_CC,Compound::DB00294
Compound::DB01327,RESEMBLES_CC,Compound::DB00923
Compound::DB01380,RESEMBLES_CC,Compound::DB06710
Compound::DB00671,RESEMBLES_CC,Compound::DB06590
Compound::DB00844,RESEMBLES_CC,Compound::DB00497
Compound::DB01603,RESEMBLES_CC,Compound::DB00417
Compound::DB00253,RESEMBLES_CC,Compound::DB01395
Compound::DB01297,RESEMBLES_CC,Compound::DB00335
Compound::DB00229,RESEMBLES_CC,Compound::DB01328
Compound::DB00231,RESEMBLES_CC,Compound::DB01215
Compound::DB00741,RESEMBLES_CC,Compound::DB01234
Compound::DB00688,RESEMBLES_CC,Compound::DB01024
Compound::DB01600,RESEMBLES_CC,Compound::DB01428
Compound::DB00690,RESEMBLES_CC,Compound::DB00349
Compound::DB00726,RESEMBLES_CC,Compound::DB01620
Compound::DB00676,RESEMBLES_CC,Compound::DB04930
Compound::DB00961,RESEMBLES_CC,Compound::DB01002
Compound::DB06147,RESEMBLES_CC,Compound::DB01015
Compound::DB00540,RESEMBLES_CC,Compound::DB08801
Compound::DB00151,RESEMBLES_CC,Compound::DB00167
Compound::DB01212,RESEMBLES_CC,Compound::DB00456
Compound::DB00750,RESEMBLES_CC,Compound::DB00265
Compound::DB00319,RESEMBLES_CC,Compound::DB00948
Compound::DB00874,RESEMBLES_CC,Compound::DB01359
Compound::DB00186,RESEMBLES_CC,Compound::DB00897
Compound::DB00860,RESEMBLES_CC,Compound::DB09015
Compound::DB00902,RESEMBLES_CC,Compound::DB01588
Compound::DB01107,RESEMBLES_CC,Compound::DB00593
Compound::DB08970,RESEMBLES_CC,Compound::DB00663
Compound::DB06151,RESEMBLES_CC,Compound::DB08835
Compound::DB00524,RESEMBLES_CC,Compound::DB00808
Compound::DB00421,RESEMBLES_CC,Compound::DB00624
Compound::DB00392,RESEMBLES_CC,Compound::DB01173
Compound::DB00351,RESEMBLES_CC,Compound::DB01130
Compound::DB01420,RESEMBLES_CC,Compound::DB00603
Compound::DB01021,RESEMBLES_CC,Compound::DB00880
Compound::DB00966,RESEMBLES_CC,Compound::DB01609
Compound::DB00239,RESEMBLES_CC,Compound::DB01153
Compound::DB06772,RESEMBLES_CC,Compound::DB01229
Compound::DB00870,RESEMBLES_CC,Compound::DB00963
Compound::DB00894,RESEMBLES_CC,Compound::DB08905
Compound::DB08970,RESEMBLES_CC,Compound::DB00591
Compound::DB00480,RESEMBLES_CC,Compound::DB01041
Compound::DB00223,RESEMBLES_CC,Compound::DB00959
Compound::DB00850,RESEMBLES_CC,Compound::DB01224
Compound::DB01602,RESEMBLES_CC,Compound::DB01147
Compound::DB00979,RESEMBLES_CC,Compound::DB00725
Compound::DB00704,RESEMBLES_CC,Compound::DB00497
Compound::DB01399,RESEMBLES_CC,Compound::DB01250
Compound::DB00654,RESEMBLES_CC,Compound::DB00905
Compound::DB00999,RESEMBLES_CC,Compound::DB00606
Compound::DB01102,RESEMBLES_CC,Compound::DB08893
Compound::DB01395,RESEMBLES_CC,Compound::DB00700
Compound::DB00132,RESEMBLES_CC,Compound::DB08887
Compound::DB01399,RESEMBLES_CC,Compound::DB06802
Compound::DB01127,RESEMBLES_CC,Compound::DB01007
Compound::DB00807,RESEMBLES_CC,Compound::DB09018
Compound::DB01069,RESEMBLES_CC,Compound::DB01433
Compound::DB00394,RESEMBLES_CC,Compound::DB00860
Compound::DB00409,RESEMBLES_CC,Compound::DB06288
Compound::DB00937,RESEMBLES_CC,Compound::DB01576
Compound::DB01091,RESEMBLES_CC,Compound::DB00865
Compound::DB01420,RESEMBLES_CC,Compound::DB00621
Compound::DB01429,RESEMBLES_CC,Compound::DB00882
Compound::DB00209,RESEMBLES_CC,Compound::DB00496
Compound::DB01626,RESEMBLES_CC,Compound::DB01121
Compound::DB00684,RESEMBLES_CC,Compound::DB06696
Compound::DB01331,RESEMBLES_CC,Compound::DB00456
Compound::DB01600,RESEMBLES_CC,Compound::DB01399
Compound::DB00857,RESEMBLES_CC,Compound::DB00735
Compound::DB01296,RESEMBLES_CC,Compound::DB00581
Compound::DB00578,RESEMBLES_CC,Compound::DB01604
Compound::DB00464,RESEMBLES_CC,Compound::DB06689
Compound::DB00417,RESEMBLES_CC,Compound::DB00948
Compound::DB00296,RESEMBLES_CC,Compound::DB01056
Compound::DB01623,RESEMBLES_CC,Compound::DB01142
Compound::DB00933,RESEMBLES_CC,Compound::DB08802
Compound::DB01397,RESEMBLES_CC,Compound::DB00776
Compound::DB00679,RESEMBLES_CC,Compound::DB00340
Compound::DB00217,RESEMBLES_CC,Compound::DB00120
Compound::DB01545,RESEMBLES_CC,Compound::DB00829
Compound::DB00923,RESEMBLES_CC,Compound::DB00456
Compound::DB04837,RESEMBLES_CC,Compound::DB01142
Compound::DB01623,RESEMBLES_CC,Compound::DB00831
Compound::DB04890,RESEMBLES_CC,Compound::DB00502
Compound::DB00229,RESEMBLES_CC,Compound::DB00438
Compound::DB01075,RESEMBLES_CC,Compound::DB09014
Compound::DB00836,RESEMBLES_CC,Compound::DB01227
Compound::DB01030,RESEMBLES_CC,Compound::DB00762
Compound::DB00676,RESEMBLES_CC,Compound::DB00771
Compound::DB01239,RESEMBLES_CC,Compound::DB01614
Compound::DB00728,RESEMBLES_CC,Compound::DB01339
Compound::DB01066,RESEMBLES_CC,Compound::DB00456
Compound::DB08971,RESEMBLES_CC,Compound::DB00223
Compound::DB00475,RESEMBLES_CC,Compound::DB01239
Compound::DB00784,RESEMBLES_CC,Compound::DB00586
Compound::DB00737,RESEMBLES_CC,Compound::DB00557
Compound::DB00813,RESEMBLES_CC,Compound::DB00913
Compound::DB01602,RESEMBLES_CC,Compound::DB00739
Compound::DB04837,RESEMBLES_CC,Compound::DB00925
Compound::DB01567,RESEMBLES_CC,Compound::DB01559
Compound::DB01064,RESEMBLES_CC,Compound::DB00983
Compound::DB00279,RESEMBLES_CC,Compound::DB01583
Compound::DB01182,RESEMBLES_CC,Compound::DB00542
Compound::DB00726,RESEMBLES_CC,Compound::DB01075
Compound::DB00477,RESEMBLES_CC,Compound::DB00777
Compound::DB00568,RESEMBLES_CC,Compound::DB01176
Compound::DB00420,RESEMBLES_CC,Compound::DB00679
Compound::DB00404,RESEMBLES_CC,Compound::DB00349
Compound::DB01069,RESEMBLES_CC,Compound::DB08967
Compound::DB00937,RESEMBLES_CC,Compound::DB00473
Compound::DB00333,RESEMBLES_CC,Compound::DB00289
Compound::DB00685,RESEMBLES_CC,Compound::DB01155
Compound::DB00216,RESEMBLES_CC,Compound::DB00283
Compound::DB01237,RESEMBLES_CC,Compound::DB00458
Compound::DB01393,RESEMBLES_CC,Compound::DB00867
Compound::DB01333,RESEMBLES_CC,Compound::DB01112
Compound::DB00745,RESEMBLES_CC,Compound::DB01075
Compound::DB00513,RESEMBLES_CC,Compound::DB00129
Compound::DB00611,RESEMBLES_CC,Compound::DB00844
Compound::DB01032,RESEMBLES_CC,Compound::DB01035
Compound::DB00477,RESEMBLES_CC,Compound::DB01063
Compound::DB01403,RESEMBLES_CC,Compound::DB01614
Compound::DB00991,RESEMBLES_CC,Compound::DB00676
Compound::DB04894,RESEMBLES_CC,Compound::DB01282
Compound::DB00759,RESEMBLES_CC,Compound::DB00931
Compound::DB00133,RESEMBLES_CC,Compound::DB00151
Compound::DB00579,RESEMBLES_CC,Compound::DB01553
Compound::DB08834,RESEMBLES_CC,Compound::DB06777
Compound::DB00960,RESEMBLES_CC,Compound::DB01203
Compound::DB00676,RESEMBLES_CC,Compound::DB04938
Compound::DB00725,RESEMBLES_CC,Compound::DB00332
Compound::DB00670,RESEMBLES_CC,Compound::DB01063
Compound::DB01253,RESEMBLES_CC,Compound::DB00353
Compound::DB01001,RESEMBLES_CC,Compound::DB00388
Compound::DB00519,RESEMBLES_CC,Compound::DB00691
Compound::DB00682,RESEMBLES_CC,Compound::DB00946
Compound::DB01328,RESEMBLES_CC,Compound::DB00415
Compound::DB04838,RESEMBLES_CC,Compound::DB00422
Compound::DB01299,RESEMBLES_CC,Compound::DB01015
Compound::DB00780,RESEMBLES_CC,Compound::DB01121
Compound::DB00263,RESEMBLES_CC,Compound::DB06147
Compound::DB00679,RESEMBLES_CC,Compound::DB00283
Compound::DB01384,RESEMBLES_CC,Compound::DB08906
Compound::DB00690,RESEMBLES_CC,Compound::DB00897
Compound::DB00892,RESEMBLES_CC,Compound::DB09018
Compound::DB00748,RESEMBLES_CC,Compound::DB01237
Compound::DB01125,RESEMBLES_CC,Compound::DB00600
Compound::DB00596,RESEMBLES_CC,Compound::DB00620
Compound::DB01604,RESEMBLES_CC,Compound::DB01607
Compound::DB00682,RESEMBLES_CC,Compound::DB01399
Compound::DB01129,RESEMBLES_CC,Compound::DB00448
Compound::DB01414,RESEMBLES_CC,Compound::DB00493
Compound::DB01324,RESEMBLES_CC,Compound::DB01021
Compound::DB01246,RESEMBLES_CC,Compound::DB08801
Compound::DB00902,RESEMBLES_CC,Compound::DB01224
Compound::DB00856,RESEMBLES_CC,Compound::DB00181
Compound::DB04573,RESEMBLES_CC,Compound::DB01196
Compound::DB01482,RESEMBLES_CC,Compound::DB00201
Compound::DB00700,RESEMBLES_CC,Compound::DB00603
Compound::DB08954,RESEMBLES_CC,Compound::DB00598
Compound::DB01576,RESEMBLES_CC,Compound::DB01255
Compound::DB01604,RESEMBLES_CC,Compound::DB00713
Compound::DB00134,RESEMBLES_CC,Compound::DB00151
Compound::DB01621,RESEMBLES_CC,Compound::DB00458
Compound::DB00850,RESEMBLES_CC,Compound::DB00341
Compound::DB00797,RESEMBLES_CC,Compound::DB01365
Compound::DB01511,RESEMBLES_CC,Compound::DB09017
Compound::DB00991,RESEMBLES_CC,Compound::DB08799
Compound::DB01359,RESEMBLES_CC,Compound::DB00521
Compound::DB08996,RESEMBLES_CC,Compound::DB01069
Compound::DB01595,RESEMBLES_CC,Compound::DB01511
Compound::DB00312,RESEMBLES_CC,Compound::DB00237
Compound::DB01511,RESEMBLES_CC,Compound::DB00628
Compound::DB00978,RESEMBLES_CC,Compound::DB01059
Compound::DB00250,RESEMBLES_CC,Compound::DB05245
Compound::DB01140,RESEMBLES_CC,Compound::DB01414
Compound::DB04794,RESEMBLES_CC,Compound::DB08981
Compound::DB00392,RESEMBLES_CC,Compound::DB08996
Compound::DB01403,RESEMBLES_CC,Compound::DB00458
Compound::DB00979,RESEMBLES_CC,Compound::DB01173
Compound::DB00240,RESEMBLES_CC,Compound::DB01013
Compound::DB00838,RESEMBLES_CC,Compound::DB00547
Compound::DB00191,RESEMBLES_CC,Compound::DB01037
Compound::DB00475,RESEMBLES_CC,Compound::DB01595
Compound::DB00812,RESEMBLES_CC,Compound::DB00647
Compound::DB06262,RESEMBLES_CC,Compound::DB01235
Compound::DB00289,RESEMBLES_CC,Compound::DB00865
Compound::DB00865,RESEMBLES_CC,Compound::DB01116
Compound::DB01616,RESEMBLES_CC,Compound::DB00792
Compound::DB01047,RESEMBLES_CC,Compound::DB00547
Compound::DB00312,RESEMBLES_CC,Compound::DB00474
Compound::DB00859,RESEMBLES_CC,Compound::DB00161
Compound::DB00219,RESEMBLES_CC,Compound::DB00387
Compound::DB00867,RESEMBLES_CC,Compound::DB00841
Compound::DB01237,RESEMBLES_CC,Compound::DB00985
Compound::DB08992,RESEMBLES_CC,Compound::DB00645
Compound::DB01069,RESEMBLES_CC,Compound::DB01614
Compound::DB01325,RESEMBLES_CC,Compound::DB01144
Compound::DB00873,RESEMBLES_CC,Compound::DB06710
Compound::DB08971,RESEMBLES_CC,Compound::DB00959
Compound::DB01065,RESEMBLES_CC,Compound::DB02959
Compound::DB00489,RESEMBLES_CC,Compound::DB01064
Compound::DB00984,RESEMBLES_CC,Compound::DB00957
Compound::DB00745,RESEMBLES_CC,Compound::DB00925
Compound::DB01621,RESEMBLES_CC,Compound::DB09000
Compound::DB00116,RESEMBLES_CC,Compound::DB00642
Compound::DB08924,RESEMBLES_CC,Compound::DB00182
Compound::DB00338,RESEMBLES_CC,Compound::DB00448
Compound::DB08990,RESEMBLES_CC,Compound::DB01176
Compound::DB00811,RESEMBLES_CC,Compound::DB06213
Compound::DB01144,RESEMBLES_CC,Compound::DB01021
Compound::DB00729,RESEMBLES_CC,Compound::DB01146
Compound::DB00117,RESEMBLES_CC,Compound::DB00150
Compound::DB00392,RESEMBLES_CC,Compound::DB00850
Compound::DB00444,RESEMBLES_CC,Compound::DB00773
Compound::DB06701,RESEMBLES_CC,Compound::DB00424
Compound::DB01501,RESEMBLES_CC,Compound::DB01231
Compound::DB05246,RESEMBLES_CC,Compound::DB01587
Compound::DB01393,RESEMBLES_CC,Compound::DB00837
Compound::DB01567,RESEMBLES_CC,Compound::DB01595
Compound::DB00443,RESEMBLES_CC,Compound::DB00223
Compound::DB01567,RESEMBLES_CC,Compound::DB00628
Compound::DB00719,RESEMBLES_CC,Compound::DB06148
Compound::DB01140,RESEMBLES_CC,Compound::DB00493
Compound::DB00378,RESEMBLES_CC,Compound::DB00894
Compound::DB00689,RESEMBLES_CC,Compound::DB00319
Compound::DB04837,RESEMBLES_CC,Compound::DB00675
Compound::DB08998,RESEMBLES_CC,Compound::DB00476
Compound::DB01244,RESEMBLES_CC,Compound::DB00925
Compound::DB00445,RESEMBLES_CC,Compound::DB00385
Compound::DB00735,RESEMBLES_CC,Compound::DB00675
Compound::DB01400,RESEMBLES_CC,Compound::DB01010
Compound::DB01614,RESEMBLES_CC,Compound::DB00933
