id,name,label
Compound::DB00823,Ethynodiol,Compound
Compound::DB00824,Enprofylline,Compound
Compound::DB00825,Menthol,Compound
Compound::DB00826,Natamycin,Compound
Compound::DB00827,Cinoxacin,Compound
Compound::DB00829,Diazepam,Compound
Compound::DB00830,Phenmetrazine,Compound
Compound::DB00831,Trifluoperazine,Compound
Compound::DB00832,Phensuximide,Compound
Compound::DB00833,Cefaclor,Compound
Compound::DB00834,Mifepristone,Compound
Compound::DB00835,Brompheniramine,Compound
Compound::DB00836,Loperamide,Compound
Compound::DB00837,Progabide,Compound
Compound::DB00838,Clocortolone,Compound
Compound::DB00839,Tolazamide,Compound
Compound::DB00841,Dobutamine,Compound
Compound::DB00842,Oxazepam,Compound
Compound::DB00843,Donepezil,Compound
Compound::DB00844,Nalbuphine,Compound
Compound::DB00845,Clofazimine,Compound
Compound::DB00846,Flurandrenolide,Compound
Compound::DB00847,Cysteamine,Compound
Compound::DB00849,Methylphenobarbital,Compound
Compound::DB00850,Perphenazine,Compound
Compound::DB00851,Dacarbazine,Compound
Compound::DB00852,Pseudoephedrine,Compound
Compound::DB00853,Temozolomide,Compound
Compound::DB00854,Levorphanol,Compound
Compound::DB00855,Aminolevulinic acid,Compound
Compound::DB00856,Chlorphenesin,Compound
Compound::DB00857,Terbinafine,Compound
Compound::DB00858,Drostanolone,Compound
Compound::DB00859,Penicillamine,Compound
Compound::DB00860,Prednisolone,Compound
Compound::DB00861,Diflunisal,Compound
Compound::DB00862,Vardenafil,Compound
Compound::DB00863,Ranitidine,Compound
Compound::DB00864,Tacrolimus,Compound
Compound::DB00865,Benzphetamine,Compound
Compound::DB00866,Alprenolol,Compound
Compound::DB00867,Ritodrine,Compound
Compound::DB00868,Benzonatate,Compound
Compound::DB00869,Dorzolamide,Compound
Compound::DB00870,Suprofen,Compound
Compound::DB00871,Terbutaline,Compound
Compound::DB00872,Conivaptan,Compound
Compound::DB00873,Loteprednol,Compound
Compound::DB00874,Guaifenesin,Compound
Compound::DB00875,Flupentixol,Compound
Compound::DB00876,Eprosartan,Compound
Compound::DB00877,Sirolimus,Compound
Compound::DB00878,Chlorhexidine,Compound
Compound::DB00879,Emtricitabine,Compound
Compound::DB00880,Chlorothiazide,Compound
Compound::DB00881,Quinapril,Compound
Compound::DB00882,Clomifene,Compound
Compound::DB00883,Isosorbide Dinitrate,Compound
Compound::DB00884,Risedronate,Compound
Compound::DB00885,Pemirolast,Compound
Compound::DB00887,Bumetanide,Compound
Compound::DB00888,Mechlorethamine,Compound
Compound::DB00889,Granisetron,Compound
Compound::DB00890,Dienestrol,Compound
Compound::DB00891,Sulfapyridine,Compound
Compound::DB00892,Oxybuprocaine,Compound
Compound::DB00894,Testolactone,Compound
Compound::DB00895,Benzylpenicilloyl Polylysine,Compound
Compound::DB00896,Rimexolone,Compound
Compound::DB00897,Triazolam,Compound
Compound::DB00898,Ethanol,Compound
Compound::DB00899,Remifentanil,Compound
Compound::DB00900,Didanosine,Compound
Compound::DB00902,Methdilazine,Compound
Compound::DB00903,Ethacrynic acid,Compound
Compound::DB00904,Ondansetron,Compound
Compound::DB00905,Bimatoprost,Compound
Compound::DB00906,Tiagabine,Compound
Compound::DB00907,Cocaine,Compound
Compound::DB00908,Quinidine,Compound
Compound::DB00909,Zonisamide,Compound
Compound::DB00910,Paricalcitol,Compound
Compound::DB00911,Tinidazole,Compound
Compound::DB00912,Repaglinide,Compound
Compound::DB00913,Anileridine,Compound
Compound::DB00914,Phenformin,Compound
Compound::DB00915,Amantadine,Compound
Compound::DB00916,Metronidazole,Compound
Compound::DB00917,Dinoprostone,Compound
Compound::DB00918,Almotriptan,Compound
Compound::DB00919,Spectinomycin,Compound
Compound::DB00920,Ketotifen,Compound
Compound::DB00921,Buprenorphine,Compound
Compound::DB00922,Levosimendan,Compound
Compound::DB00923,Ceforanide,Compound
Compound::DB00924,Cyclobenzaprine,Compound
Compound::DB00925,Phenoxybenzamine,Compound
Compound::DB00927,Famotidine,Compound
Compound::DB00928,Azacitidine,Compound
Compound::DB00929,Misoprostol,Compound
Compound::DB00931,Methacycline,Compound
Compound::DB00932,Tipranavir,Compound
Compound::DB00933,Mesoridazine,Compound
Compound::DB00934,Maprotiline,Compound
Compound::DB00935,Oxymetazoline,Compound
Compound::DB00936,Salicylic acid,Compound
Compound::DB00937,Diethylpropion,Compound
Compound::DB00938,Salmeterol,Compound
Compound::DB00939,Meclofenamic acid,Compound
Compound::DB00940,Methantheline,Compound
Compound::DB00941,Hexafluronium,Compound
Compound::DB00942,Cycrimine,Compound
Compound::DB00943,Zalcitabine,Compound
Compound::DB00944,Demecarium,Compound
Compound::DB00945,Acetylsalicylic acid,Compound
Compound::DB00946,Phenprocoumon,Compound
Compound::DB00947,Fulvestrant,Compound
Compound::DB00948,Mezlocillin,Compound
Compound::DB00949,Felbamate,Compound
Compound::DB00950,Fexofenadine,Compound
Compound::DB00951,Isoniazid,Compound
Compound::DB00952,Naratriptan,Compound
Compound::DB00953,Rizatriptan,Compound
Compound::DB00954,Dirithromycin,Compound
Compound::DB00955,Netilmicin,Compound
Compound::DB00956,Hydrocodone,Compound
Compound::DB00957,Norgestimate,Compound
Compound::DB00958,Carboplatin,Compound
Compound::DB00959,Methylprednisolone,Compound
Compound::DB00960,Pindolol,Compound
Compound::DB00961,Mepivacaine,Compound
Compound::DB00962,Zaleplon,Compound
Compound::DB00963,Bromfenac,Compound
Compound::DB00964,Apraclonidine,Compound
Compound::DB00966,Telmisartan,Compound
Compound::DB00967,Desloratadine,Compound
Compound::DB00968,Methyldopa,Compound
Compound::DB00969,Alosetron,Compound
Compound::DB00970,Dactinomycin,Compound
Compound::DB00972,Azelastine,Compound
Compound::DB00973,Ezetimibe,Compound
Compound::DB00974,Edetic Acid,Compound
Compound::DB00975,Dipyridamole,Compound
Compound::DB00976,Telithromycin,Compound
Compound::DB00977,Ethinyl Estradiol,Compound
Compound::DB00978,Lomefloxacin,Compound
Compound::DB00979,Cyclopentolate,Compound
Compound::DB00980,Ramelteon,Compound
Compound::DB00981,Physostigmine,Compound
Compound::DB00982,Isotretinoin,Compound
Compound::DB00983,Formoterol,Compound
Compound::DB00984,Nandrolone phenpropionate,Compound
Compound::DB00985,Dimenhydrinate,Compound
Compound::DB00986,Glycopyrrolate,Compound
Compound::DB00987,Cytarabine,Compound
Compound::DB00988,Dopamine,Compound
Compound::DB00989,Rivastigmine,Compound
Compound::DB00990,Exemestane,Compound
Compound::DB00991,Oxaprozin,Compound
Compound::DB00992,Methyl aminolevulinate,Compound
Compound::DB00993,Azathioprine,Compound
Compound::DB00994,Neomycin,Compound
Compound::DB00995,Auranofin,Compound
Compound::DB00996,Gabapentin,Compound
Compound::DB00997,Doxorubicin,Compound
Compound::DB00998,Frovatriptan,Compound
Compound::DB00999,Hydrochlorothiazide,Compound
Compound::DB01000,Cyclacillin,Compound
Compound::DB01001,Salbutamol,Compound
Compound::DB01002,Levobupivacaine,Compound
Compound::DB01003,Cromoglicic acid,Compound
Compound::DB01004,Ganciclovir,Compound
Compound::DB01005,Hydroxyurea,Compound
Compound::DB01006,Letrozole,Compound
Compound::DB01007,Tioconazole,Compound
Compound::DB01008,Busulfan,Compound
Compound::DB01009,Ketoprofen,Compound
Compound::DB01010,Edrophonium,Compound
Compound::DB01011,Metyrapone,Compound
Compound::DB01012,Cinacalcet,Compound
Compound::DB01013,Clobetasol propionate,Compound
Compound::DB01014,Balsalazide,Compound
Compound::DB01015,Sulfamethoxazole,Compound
Compound::DB01016,Glyburide,Compound
Compound::DB01017,Minocycline,Compound
Compound::DB01018,Guanfacine,Compound
Compound::DB01019,Bethanechol,Compound
Compound::DB01020,Isosorbide Mononitrate,Compound
Compound::DB01021,Trichlormethiazide,Compound
Compound::DB01022,Phylloquinone,Compound
Compound::DB01023,Felodipine,Compound
Compound::DB01024,Mycophenolic acid,Compound
Compound::DB01025,Amlexanox,Compound
Compound::DB01026,Ketoconazole,Compound
Compound::DB01028,Methoxyflurane,Compound
Compound::DB01029,Irbesartan,Compound
Compound::DB01030,Topotecan,Compound
Compound::DB01031,Ethinamate,Compound
Compound::DB01032,Probenecid,Compound
Compound::DB01033,Mercaptopurine,Compound
Compound::DB01034,Cerulenin,Compound
Compound::DB01035,Procainamide,Compound
Compound::DB01036,Tolterodine,Compound
Compound::DB01037,Selegiline,Compound
Compound::DB01039,Fenofibrate,Compound
Compound::DB01041,Thalidomide,Compound
Compound::DB01042,Melphalan,Compound
Compound::DB01043,Memantine,Compound
Compound::DB01044,Gatifloxacin,Compound
Compound::DB01045,Rifampicin,Compound
Compound::DB01046,Lubiprostone,Compound
Compound::DB01047,Fluocinonide,Compound
Compound::DB01048,Abacavir,Compound
Compound::DB01049,Ergoloid mesylate,Compound
Compound::DB01050,Ibuprofen,Compound
Compound::DB01051,Novobiocin,Compound
Compound::DB01053,Benzylpenicillin,Compound
Compound::DB01054,Nitrendipine,Compound
Compound::DB01055,Mimosine,Compound
Compound::DB01056,Tocainide,Compound
Compound::DB01057,Echothiophate,Compound
Compound::DB01058,Praziquantel,Compound
Compound::DB01059,Norfloxacin,Compound
Compound::DB01060,Amoxicillin,Compound
Compound::DB01061,Azlocillin,Compound
Compound::DB01062,Oxybutynin,Compound
Compound::DB01063,Acetophenazine,Compound
Compound::DB01064,Isoprenaline,Compound
Compound::DB01065,Melatonin,Compound
Compound::DB01066,Cefditoren,Compound
Compound::DB01067,Glipizide,Compound
Compound::DB01068,Clonazepam,Compound
Compound::DB01069,Promethazine,Compound
Compound::DB01070,Dihydrotachysterol,Compound
Compound::DB01071,Mequitazine,Compound
Compound::DB01072,Atazanavir,Compound
Compound::DB01073,Fludarabine,Compound
Compound::DB01074,Perhexiline,Compound
Compound::DB01075,Diphenhydramine,Compound
Compound::DB01076,Atorvastatin,Compound
Compound::DB01077,Etidronic acid,Compound
Compound::DB01078,Deslanoside,Compound
Compound::DB01080,Vigabatrin,Compound
Compound::DB01081,Diphenoxylate,Compound
Compound::DB01082,Streptomycin,Compound
Compound::DB01083,Orlistat,Compound
Compound::DB01084,Emedastine,Compound
Compound::DB01085,Pilocarpine,Compound
Compound::DB01086,Benzocaine,Compound
Compound::DB01087,Primaquine,Compound
Compound::DB01088,Iloprost,Compound
Compound::DB01089,Deserpidine,Compound
Compound::DB01090,Pentolinium,Compound
Compound::DB01091,Butenafine,Compound
Compound::DB01092,Ouabain,Compound
Compound::DB01093,Dimethyl sulfoxide,Compound
Compound::DB01094,Hesperetin,Compound
Compound::DB01095,Fluvastatin,Compound
Compound::DB01096,Oxamniquine,Compound
Compound::DB01097,Leflunomide,Compound
Compound::DB01098,Rosuvastatin,Compound
Compound::DB01099,Flucytosine,Compound
Compound::DB01100,Pimozide,Compound
Compound::DB01101,Capecitabine,Compound
Compound::DB01102,Arbutamine,Compound
Compound::DB01103,Quinacrine,Compound
Compound::DB01104,Sertraline,Compound
Compound::DB01105,Sibutramine,Compound
Compound::DB01106,Levocabastine,Compound
Compound::DB01107,Methyprylon,Compound
Compound::DB01108,Trilostane,Compound
Compound::DB01110,Miconazole,Compound
Compound::DB01111,Colistimethate,Compound
Compound::DB01112,Cefuroxime,Compound
Compound::DB01113,Papaverine,Compound
Compound::DB01114,Chlorphenamine,Compound
Compound::DB01115,Nifedipine,Compound
Compound::DB01116,Trimethaphan,Compound
Compound::DB01117,Atovaquone,Compound
Compound::DB01118,Amiodarone,Compound
Compound::DB01119,Diazoxide,Compound
Compound::DB01120,Gliclazide,Compound
Compound::DB01121,Phenacemide,Compound
Compound::DB01122,Ambenonium,Compound
Compound::DB01123,Proflavine,Compound
Compound::DB01124,Tolbutamide,Compound
Compound::DB01125,Anisindione,Compound
Compound::DB01126,Dutasteride,Compound
Compound::DB01127,Econazole,Compound
Compound::DB01128,Bicalutamide,Compound
Compound::DB01129,Rabeprazole,Compound
Compound::DB01130,Prednicarbate,Compound
Compound::DB01131,Proguanil,Compound
Compound::DB01132,Pioglitazone,Compound
Compound::DB01133,Tiludronate,Compound
Compound::DB01135,Doxacurium chloride,Compound
Compound::DB01136,Carvedilol,Compound
Compound::DB01137,Levofloxacin,Compound
Compound::DB01138,Sulfinpyrazone,Compound
Compound::DB01139,Cefapirin,Compound
Compound::DB01140,Cefadroxil,Compound
Compound::DB01141,Micafungin,Compound
Compound::DB01142,Doxepin,Compound
Compound::DB01143,Amifostine,Compound
Compound::DB01144,Diclofenamide,Compound
Compound::DB01145,Sulfoxone,Compound
Compound::DB01146,Diphenylpyraline,Compound
Compound::DB01147,Cloxacillin,Compound
Compound::DB01148,Flavoxate,Compound
Compound::DB01149,Nefazodone,Compound
Compound::DB01150,Cefprozil,Compound
Compound::DB01151,Desipramine,Compound
Compound::DB01153,Sertaconazole,Compound
Compound::DB01154,Thiamylal,Compound
Compound::DB01155,Gemifloxacin,Compound
Compound::DB01156,Bupropion,Compound
Compound::DB01157,Trimetrexate,Compound
Compound::DB01158,Bretylium,Compound
Compound::DB01159,Halothane,Compound
Compound::DB01160,Dinoprost Tromethamine,Compound
Compound::DB01161,Chloroprocaine,Compound
Compound::DB01162,Terazosin,Compound
Compound::DB01164,Calcium Chloride,Compound
Compound::DB01165,Ofloxacin,Compound
Compound::DB01166,Cilostazol,Compound
Compound::DB01167,Itraconazole,Compound
Compound::DB01168,Procarbazine,Compound
Compound::DB01169,Arsenic trioxide,Compound
Compound::DB01170,Guanethidine,Compound
Compound::DB01171,Moclobemide,Compound
Compound::DB01172,Kanamycin,Compound
Compound::DB01173,Orphenadrine,Compound
Compound::DB01174,Phenobarbital,Compound
Compound::DB01175,Escitalopram,Compound
Compound::DB01176,Cyclizine,Compound
Compound::DB01177,Idarubicin,Compound
Compound::DB01178,Chlormezanone,Compound
Compound::DB01179,Podofilox,Compound
Compound::DB01180,Rescinnamine,Compound
Compound::DB01181,Ifosfamide,Compound
Compound::DB01182,Propafenone,Compound
Compound::DB01183,Naloxone,Compound
Compound::DB01184,Domperidone,Compound
Compound::DB01185,Fluoxymesterone,Compound
Compound::DB01186,Pergolide,Compound
Compound::DB01188,Ciclopirox,Compound
Compound::DB01189,Desflurane,Compound
Compound::DB01190,Clindamycin,Compound
Compound::DB01191,Dexfenfluramine,Compound
Compound::DB01192,Oxymorphone,Compound
Compound::DB01193,Acebutolol,Compound
Compound::DB01194,Brinzolamide,Compound
Compound::DB01195,Flecainide,Compound
Compound::DB01196,Estramustine,Compound
Compound::DB01197,Captopril,Compound
Compound::DB01198,Zopiclone,Compound
Compound::DB01199,Tubocurarine,Compound
Compound::DB01200,Bromocriptine,Compound
Compound::DB01201,Rifapentine,Compound
Compound::DB01202,Levetiracetam,Compound
Compound::DB01203,Nadolol,Compound
Compound::DB01204,Mitoxantrone,Compound
Compound::DB01205,Flumazenil,Compound
Compound::DB01206,Lomustine,Compound
Compound::DB01207,Ridogrel,Compound
Compound::DB01208,Sparfloxacin,Compound
Compound::DB01209,Dezocine,Compound
Compound::DB01210,Levobunolol,Compound
Compound::DB01211,Clarithromycin,Compound
Compound::DB01212,Ceftriaxone,Compound
Compound::DB01213,Fomepizole,Compound
Compound::DB01214,Metipranolol,Compound
Compound::DB01215,Estazolam,Compound
Compound::DB01216,Finasteride,Compound
Compound::DB01217,Anastrozole,Compound
Compound::DB01218,Halofantrine,Compound
Compound::DB01219,Dantrolene,Compound
Compound::DB01220,Rifaximin,Compound
Compound::DB01221,Ketamine,Compound
Compound::DB01222,Budesonide,Compound
Compound::DB01223,Aminophylline,Compound
Compound::DB01224,Quetiapine,Compound
Compound::DB01225,Enoxaparin,Compound
Compound::DB01226,Mivacurium,Compound
Compound::DB01227,Levomethadyl Acetate,Compound
Compound::DB01228,Encainide,Compound
Compound::DB01229,Paclitaxel,Compound
Compound::DB01231,Diphenidol,Compound
Compound::DB01232,Saquinavir,Compound
Compound::DB01233,Metoclopramide,Compound
Compound::DB01234,Dexamethasone,Compound
Compound::DB01235,L-DOPA,Compound
Compound::DB01236,Sevoflurane,Compound
Compound::DB01237,Bromodiphenhydramine,Compound
Compound::DB01238,Aripiprazole,Compound
Compound::DB01239,Chlorprothixene,Compound
Compound::DB01240,Epoprostenol,Compound
Compound::DB01241,Gemfibrozil,Compound
Compound::DB01242,Clomipramine,Compound
Compound::DB01243,Chloroxine,Compound
Compound::DB01244,Bepridil,Compound
Compound::DB01245,Decamethonium,Compound
Compound::DB01246,Alimemazine,Compound
Compound::DB01247,Isocarboxazid,Compound
Compound::DB01248,Docetaxel,Compound
Compound::DB01249,Iodixanol,Compound
Compound::DB01250,Olsalazine,Compound
Compound::DB01251,Gliquidone,Compound
Compound::DB01252,Mitiglinide,Compound
Compound::DB01253,Ergonovine,Compound
Compound::DB01254,Dasatinib,Compound
Compound::DB01255,Lisdexamfetamine,Compound
Compound::DB01256,Retapamulin,Compound
Compound::DB01259,Lapatinib,Compound
Compound::DB01260,Desonide,Compound
Compound::DB01261,Sitagliptin,Compound
Compound::DB01262,Decitabine,Compound
Compound::DB01263,Posaconazole,Compound
Compound::DB01264,Darunavir,Compound
Compound::DB01265,Telbivudine,Compound
Compound::DB01267,Paliperidone,Compound
Compound::DB01268,Sunitinib,Compound
Compound::DB01273,Varenicline,Compound
Compound::DB01274,Arformoterol,Compound
Compound::DB01275,Hydralazine,Compound
Compound::DB01280,Nelarabine,Compound
Compound::DB01282,Carbetocin,Compound
Compound::DB01283,Lumiracoxib,Compound
Compound::DB01288,Fenoterol,Compound
Compound::DB01289,Glisoxepide,Compound
Compound::DB01291,Pirbuterol,Compound
Compound::DB01294,Bismuth Subsalicylate,Compound
Compound::DB01295,Bevantolol,Compound
Compound::DB01296,Glucosamine,Compound
