from_iata,to_iata,km,hours,airlines
SIN,TPE,3222,5.03,7
SIN,TRV,3100,4.88,3
SIN,TRZ,2982,4.73,2
SIN,TSN,4414,6.52,1
SIN,UPG,1870,3.34,3
SIN,USM,1010,2.26,4
SIN,VTE,1857,3.32,1
SIN,VTZ,2909,4.64,2
SIN,WUH,3445,5.31,3
SIN,WUX,3770,5.71,1
SIN,XMN,2993,4.74,4
SJI,MNL,239,1.3,1
SJW,BAV,477,1.6,3
SJW,BHY,1932,3.42,1
SJW,CAN,1661,3.08,3
SJW,CGQ,1117,2.4,1
SJW,CKG,1206,2.51,4
SJW,CSX,1130,2.41,1
SJW,CTU,1304,2.63,3
SJW,DLC,599,1.75,2
SJW,DSN,440,1.55,1
SJW,HET,377,1.47,2
SJW,HGH,1038,2.3,7
SJW,HRB,1254,2.57,3
SJW,KHN,1053,2.32,1
SJW,KMG,1837,3.3,4
SJW,KWL,1517,2.9,2
SJW,LHW,997,2.25,1
SJW,LJG,1867,3.33,1
SJW,NGB,1127,2.41,1
SJW,NKG,820,2.02,2
SJW,PVG,1025,2.28,1
SJW,SHA,993,2.24,5
SJW,SHE,836,2.04,3
SJW,SHP,473,1.59,3
SJW,SYX,2280,3.85,1
SJW,SZX,1741,3.18,4
SJW,TAO,550,1.69,4
SJW,TPE,1592,2.99,3
SJW,URC,2354,3.94,2
SJW,WNZ,1287,2.61,1
SJW,XIY,682,1.85,4
SJW,XMN,1561,2.95,1
SJW,YNT,594,1.74,2
SKD,KJA,2611,4.26,1
SKD,SVX,1948,3.44,1
SKD,TAS,260,1.32,1
SKT,BAH,2396,4.0,1
SKT,DMM,2465,4.08,1
SKT,DXB,2015,3.52,2
SKT,JED,3668,5.58,1
SKT,KWI,2539,4.17,1
SKT,MCT,1861,3.33,1
SKT,RUH,2816,4.52,1
SKT,SHJ,1998,3.5,2
SKZ,BHV,338,1.42,1
SKZ,KHI,353,1.44,1
SKZ,LHE,687,1.86,1
SKZ,MJD,77,1.1,1
SLL,CCJ,2446,4.06,1
SLL,DXB,923,2.15,2
SLL,JED,1649,3.06,1
SLL,MCT,850,2.06,1
SLL,SHJ,934,2.17,1
SLY,NOJ,556,1.69,1
SLY,NUX,446,1.56,1
SLY,NYM,301,1.38,1
SLY,OVB,1544,2.93,1
SLY,SVX,1136,2.42,1
SLY,TJM,1047,2.31,1
SNO,DMK,524,1.66,1
SNW,AKY,239,1.3,1
SNW,RGN,260,1.32,1
SOC,CGK,478,1.6,3
SOC,KUL,1520,2.9,1
SOC,PKN,544,1.68,1
SOC,SIN,1239,2.55,3
SOQ,AMQ,474,1.59,1
SOQ,BXB,301,1.38,1
SOQ,FKQ,250,1.31,1
SOQ,MDC,758,1.95,1
SOQ,MKW,307,1.38,2
SOQ,UPG,1383,2.73,2
SPD,DAC,261,1.33,1
SPD,RJH,150,1.19,1
SRG,BDJ,625,1.78,1
SRG,BPN,962,2.2,1
SRG,BTH,1137,2.42,1
SRG,CGK,421,1.53,3
SRG,DPS,564,1.71,2
SRG,KUL,1447,2.81,1
SRG,PKN,496,1.62,1
SRG,SIN,1165,2.46,4
SRG,SUB,270,1.34,3
SRY,AWZ,717,1.9,2
SRY,BND,1089,2.36,1
SRY,MHD,578,1.72,2
SRY,SYZ,791,1.99,1
STV,BOM,226,1.28,1
STV,DEL,938,2.17,2
SUB,AMQ,1742,3.18,2
SUB,BDJ,489,1.61,3
SUB,BDO,577,1.72,3
SUB,BPN,818,2.02,4
SUB,BTH,1348,2.69,2
SUB,BWN,1391,2.74,2
SUB,CGK,691,1.86,6
SUB,DMK,2723,4.4,1
SUB,DPS,303,1.38,4
SUB,HKG,3304,5.13,1
SUB,JED,8645,11.81,1
SUB,JHB,1425,2.78,2
SUB,JOG,264,1.33,2
SUB,KOE,1236,2.54,3
SUB,KUL,1667,3.08,3
SUB,LOP,414,1.52,3
SUB,MDC,1673,3.09,3
SUB,PEN,1978,3.47,1
SUB,PKN,534,1.67,1
SUB,PKY,587,1.73,1
SUB,SIN,1376,2.72,8
SUB,SRG,270,1.34,3
SUB,TPE,3723,5.65,1
SUB,TRK,1303,2.63,1
SUB,UPG,791,1.99,4
SUG,CEB,176,1.22,1
SUG,MNL,717,1.9,2
SVX,BKK,5858,8.32,1
SVX,DWC,3570,5.46,2
SVX,DXB,3529,5.41,1
SVX,DYU,2108,3.63,3
SVX,EVN,2194,3.74,2
SVX,EYK,837,2.05,1
SVX,FRU,1802,3.25,4
SVX,GYD,1970,3.46,2
SVX,HKT,6308,8.88,1
SVX,HMA,673,1.84,1
SVX,HRB,4536,6.67,1
SVX,KGP,981,2.23,1
SVX,KJA,1931,3.41,2
SVX,KRO,319,1.4,1
SVX,LBD,1947,3.43,2
SVX,LCA,3175,4.97,1
SVX,MQF,395,1.49,1
SVX,NJC,1013,2.27,2
SVX,NMA,1915,3.39,2
SVX,NOJ,1073,2.34,1
SVX,NSK,1905,3.38,2
SVX,NUX,1325,2.66,2
SVX,NYA,655,1.82,1
SVX,NYM,1159,2.45,1
SVX,OSS,1992,3.49,3
SVX,OVB,1370,2.71,5
SVX,OVS,534,1.67,1
SVX,PEK,4365,6.46,2
SVX,SGC,881,2.1,1
SVX,SHJ,3519,5.4,1
SVX,SLY,1136,2.42,1
SVX,TAS,1826,3.28,2
SVX,TJU,2189,3.74,1
SVX,TLV,3393,5.24,1
SVX,TSE,943,2.18,1
SVX,UFA,393,1.49,1
SVX,URJ,441,1.55,1
SWA,BKK,1988,3.48,1
SWA,CAN,327,1.41,1
SWA,CGO,1247,2.56,1
SWA,CKG,1195,2.49,1
SWA,CSX,611,1.76,2
SWA,CTU,1467,2.83,3
SWA,HAK,742,1.93,1
SWA,HFE,918,2.15,1
SWA,HGH,838,2.05,2
SWA,HKG,299,1.37,1
SWA,KWE,1032,2.29,1
SWA,KWL,680,1.85,1
SWA,NGB,854,2.07,2
SWA,NKG,940,2.17,2
SWA,NNG,859,2.07,1
SWA,PEK,1838,3.3,3
SWA,SHA,975,2.22,4
SWA,SIN,2813,4.52,1
SWA,SYX,939,2.17,1
SWA,WUH,836,2.04,1
SWA,YIW,734,1.92,2
SWA,ZHA,683,1.85,1
SWA,ZUH,364,1.46,1
SXR,ATQ,253,1.32,1
SXR,BOM,1667,3.08,1
SXR,DEL,642,1.8,6
SXR,IXC,414,1.52,1
SXR,IXJ,144,1.18,4
SXR,IXL,256,1.32,1
SYM,KMG,326,1.41,3
SYO,HND,362,1.45,1
SYX,CAN,695,1.87,3
SYX,CGO,1856,3.32,5
SYX,CKG,1300,2.62,5
SYX,CSX,1166,2.46,5
SYX,CTU,1472,2.84,5
SYX,FOC,1354,2.69,3
SYX,HFE,1695,3.12,1
SYX,HGH,1732,3.17,8
SYX,HKG,647,1.81,3
SYX,KHN,1347,2.68,1
SYX,KMG,1010,2.26,3
SYX,KWE,954,2.19,4
SYX,KWL,772,1.96,1
SYX,LZH,657,1.82,1
SYX,MIG,1533,2.92,1
SYX,NGB,1769,3.21,2
SYX,NKG,1770,3.21,3
SYX,NNG,496,1.62,4
SYX,PEK,2517,4.15,4
SYX,PVG,1896,3.37,5
SYX,SHA,1869,3.34,3
SYX,SJW,2280,3.85,1
SYX,SWA,939,2.17,1
SYX,SZX,665,1.83,4
SYX,TNA,2200,3.75,2
SYX,TPE,1434,2.79,1
SYX,TSN,2438,4.05,2
SYX,TYN,2185,3.73,2
SYX,WNZ,1583,2.98,3
SYX,WUH,1470,2.84,4
SYX,WUX,1838,3.3,2
SYX,XIY,1796,3.25,3
SYX,XMN,1138,2.42,5
SYX,YBP,1268,2.58,1
SYX,YCU,1876,3.35,1
SYX,YIH,1378,2.72,1
SYX,YTY,1891,3.36,1
SYX,ZHA,339,1.42,1
SYX,ZUH,584,1.73,2
SYX,ZYI,1062,2.33,1
SYZ,ABD,430,1.54,1
SYZ,AWZ,418,1.52,3
SYZ,BDH,400,1.5,1
SYZ,BND,452,1.56,2
SYZ,BUZ,183,1.23,1
SYZ,DXB,550,1.69,1
SYZ,IFN,364,1.46,1
SYZ,KER,428,1.54,1
SYZ,KIH,362,1.45,4
SYZ,KWI,449,1.56,2
SYZ,LRR,271,1.34,1
SYZ,MCT,870,2.09,1
SYZ,MED,1390,2.74,1
SYZ,MHD,993,2.24,3
SYZ,PGU,241,1.3,1
SYZ,RAS,908,2.13,1
SYZ,SHJ,550,1.69,1
SYZ,SRY,791,1.99,1
SYZ,TBZ,1121,2.4,1
SYZ,THR,694,1.87,3
SYZ,ZAH,805,2.01,1
SZB,AOR,363,1.45,3
SZB,BTH,363,1.45,2
SZB,JHB,288,1.36,3
SZB,KBR,348,1.44,3
SZB,KTE,261,1.33,2
SZB,LGK,409,1.51,3
SZB,PEN,279,1.35,3
SZB,PKU,297,1.37,2
SZB,RDN,335,1.42,1
SZB,SIN,336,1.42,2
SZB,TGG,304,1.38,3
SZB,USM,732,1.92,2
SZX,BFJ,985,2.23,1
SZX,BHY,481,1.6,1
SZX,BKI,1873,3.34,2
SZX,BKK,1700,3.12,2
SZX,CGD,731,1.91,1
SZX,CGO,1321,2.65,4
SZX,CGQ,2612,4.27,2
SZX,CJU,1732,3.17,1
SZX,CKG,1063,2.33,6
SZX,CSX,620,1.77,2
SZX,CTU,1318,2.65,7
SZX,CZX,1188,2.49,4
SZX,DAX,1136,2.42,2
SZX,DLC,1958,3.45,3
SZX,DMK,1697,3.12,1
SZX,DPS,3493,5.37,1
SZX,DYG,794,1.99,1
SZX,FOC,697,1.87,4
SZX,GYS,1346,2.68,2
SZX,HAK,459,1.57,4
SZX,HFE,1073,2.34,4
SZX,HGH,1071,2.34,8
SZX,HIA,1344,2.68,1
SZX,HKT,2313,3.89,1
SZX,HRB,2793,4.49,3
SZX,HSN,1176,2.47,1
SZX,HYN,1008,2.26,2
SZX,ICN,2045,3.56,3
SZX,JDZ,817,2.02,2
SZX,JJN,542,1.68,4
SZX,JUZ,868,2.08,2
SZX,KHH,671,1.84,1
SZX,KHN,723,1.9,5
SZX,KMG,1139,2.42,6
SZX,KOW,371,1.46,1
SZX,KUL,2568,4.21,1
SZX,KWE,831,2.04,5
SZX,KWL,479,1.6,3
SZX,LHW,1828,3.29,1
SZX,LJG,1442,2.8,1
SZX,LLF,468,1.58,1
SZX,LYI,1450,2.81,1
SZX,LZH,483,1.6,1
SZX,LZO,1089,2.36,1
SZX,MIG,1326,2.66,2
SZX,MXZ,304,1.38,1
SZX,NAO,1182,2.48,1
SZX,NAY,1922,3.4,2
SZX,NGB,1104,2.38,4
SZX,NKG,1128,2.41,5
SZX,NNG,579,1.72,5
SZX,NNY,1156,2.45,1
SZX,PEK,1957,3.45,4
SZX,PVG,1233,2.54,6
SZX,RMQ,718,1.9,1
SZX,SHA,1208,2.51,7
SZX,SHE,2297,3.87,3
SZX,SIN,2594,4.24,5
SZX,SJW,1741,3.18,4
SZX,SYX,665,1.83,4
SZX,TAO,1642,3.05,4
SZX,TEN,738,1.92,1
SZX,TNA,1614,3.02,4
SZX,TPE,802,2.0,4
SZX,TSN,1863,3.33,6
SZX,TXN,905,2.13,1
SZX,TYN,1684,3.1,4
SZX,URC,3376,5.22,1
SZX,WNZ,919,2.15,4
SZX,WUH,906,2.13,4
SZX,WUX,1182,2.48,4
SZX,WXN,1053,2.32,1
SZX,XFN,1068,2.33,3
SZX,XIY,1402,2.75,5
SZX,XMN,488,1.61,4
SZX,XUZ,1321,2.65,1
SZX,YBP,1153,2.44,2
SZX,YCU,1413,2.77,2
SZX,YIC,576,1.72,2
SZX,YIH,910,2.14,3
SZX,YNT,1794,3.24,2
SZX,YTY,1247,2.56,1
SZX,ZHA,390,1.49,2
SZX,ZYI,879,2.1,1
TAC,CEB,154,1.19,1
TAC,MNL,567,1.71,4
TAE,CJU,331,1.41,3
TAE,ICN,263,1.33,1
TAE,PEK,1154,2.44,1
TAE,PVG,826,2.03,1
TAG,MNL,620,1.77,3
TAI,DMM,1539,2.92,1
TAI,JED,1033,2.29,1
TAI,RUH,1282,2.6,1
TAI,SAH,199,1.25,2
TAK,HND,546,1.68,2
TAK,ICN,772,1.96,2
TAK,NRT,605,1.76,1
TAK,OKA,1081,2.35,1
TAK,PVG,1192,2.49,1
TAK,TPE,1597,3.0,1
TAO,BKK,3183,4.98,1
TAO,CAN,1585,2.98,5
TAO,CGO,623,1.78,5
TAO,CGQ,970,2.21,5
TAO,CKG,1471,2.84,3
TAO,CSX,1121,2.4,4
TAO,CTU,1648,3.06,6
TAO,DDG,540,1.68,2
TAO,DLC,317,1.4,5
TAO,DQA,1230,2.54,2
TAO,FOC,1151,2.44,3
TAO,FUK,965,2.21,2
TAO,HET,901,2.13,1
TAO,HFE,574,1.72,4
TAO,HGH,671,1.84,9
TAO,HKG,1672,3.09,2
TAO,HRB,1151,2.44,6
TAO,ICN,557,1.7,6
TAO,JMU,1443,2.8,2
TAO,JNZ,541,1.68,2
TAO,JXA,1353,2.69,2
TAO,KHH,1522,2.9,1
TAO,KHN,923,2.15,3
TAO,KIX,1363,2.7,5
TAO,KMG,2074,3.59,3
TAO,KWE,1679,3.1,1
TAO,MDG,1202,2.5,1
TAO,NDG,1255,2.57,2
TAO,NGB,723,1.9,5
TAO,NGO,1493,2.87,2
TAO,NKG,522,1.65,3
TAO,NRT,1798,3.25,3
TAO,PEK,538,1.67,5
TAO,PUS,782,1.98,5
TAO,PVG,585,1.73,5
TAO,RMQ,1335,2.67,1
TAO,SHA,571,1.71,6
TAO,SHE,655,1.82,9
TAO,SHP,415,1.52,1
TAO,SIN,4233,6.29,1
TAO,SJW,550,1.69,4
TAO,SZX,1642,3.05,4
TAO,TPE,1247,2.56,4
TAO,TSN,415,1.52,3
TAO,TXN,753,1.94,1
TAO,TYN,707,1.88,4
TAO,WNZ,930,2.16,4
TAO,WUH,835,2.04,6
TAO,WUS,978,2.22,2
TAO,WUX,531,1.66,1
TAO,XIY,1072,2.34,7
TAO,XMN,1321,2.65,4
TAO,YCU,853,2.07,2
TAO,YNJ,1070,2.34,3
TAS,ALA,679,1.85,2
TAS,ATQ,1170,2.46,1
TAS,AZN,260,1.32,1
TAS,BHK,438,1.55,1
TAS,BKK,4318,6.4,1
TAS,CEK,1662,3.08,1
TAS,DEL,1580,2.98,1
TAS,DXB,2194,3.74,1
TAS,FEG,230,1.29,1
TAS,FRU,473,1.59,2
TAS,GYD,1617,3.02,1
TAS,ICN,4844,7.05,3
TAS,IKA,1705,3.13,1
TAS,IKT,2904,4.63,1
TAS,KJA,2355,3.94,2
TAS,KSQ,393,1.49,1
TAS,KUL,5369,7.71,2
TAS,NCU,811,2.01,1
TAS,NMA,193,1.24,1
TAS,NRT,6042,8.55,1
TAS,NVI,369,1.46,1
TAS,OMS,1553,2.94,1
TAS,OVB,1816,3.27,2
TAS,PEK,3942,5.93,2
TAS,SHJ,2179,3.72,1
TAS,SIN,5638,8.05,2
TAS,SKD,260,1.32,1
TAS,SVX,1826,3.28,2
TAS,TJM,1794,3.24,1
TAS,TLV,3212,5.01,1
TAS,TMJ,473,1.59,1
TAS,TSE,1099,2.37,2
TAS,UFA,1778,3.22,1
TAS,UGC,721,1.9,1
TAS,URC,1515,2.89,2
TBB,HAN,983,2.23,1
TBB,SGN,383,1.48,1
TBS,ALA,2620,4.28,1
TBS,BGW,937,2.17,1
TBS,BUS,279,1.35,1
TBS,DXB,2061,3.58,1
TBS,EBL,610,1.76,1
TBS,GYD,447,1.56,2
TBS,SCO,557,1.7,1
TBS,TLV,1396,2.75,3
TBS,URC,3440,5.3,1
TBZ,AWZ,790,1.99,1
TBZ,BND,1539,2.92,1
TBZ,DXB,1670,3.09,1
TBZ,GYD,418,1.52,1
TBZ,IFN,786,1.98,1
TBZ,MED,1631,3.04,1
TBZ,MHD,1205,2.51,3
TBZ,SYZ,1121,2.4,1
TBZ,THR,527,1.66,4
TCG,URC,446,1.56,2
TCZ,CTU,826,2.03,1
TCZ,JHG,403,1.5,1
TCZ,KMG,448,1.56,2
TCZ,LJG,262,1.33,1
TDX,BKK,231,1.29,1
TEN,CAN,640,1.8,1
TEN,CSX,385,1.48,1
TEN,KWE,290,1.36,1
TEN,PEK,1512,2.89,1
TEN,SZX,738,1.92,1
TGG,KUL,331,1.41,2
TGG,MYY,1212,2.51,1
TGG,SIN,459,1.57,1
TGG,SZB,304,1.38,3
TGO,HET,905,2.13,3
TGO,HGH,1490,2.86,1
TGO,HLD,654,1.82,1
TGO,HRB,394,1.49,2
TGO,NKG,1346,2.68,1
TGO,PEK,605,1.76,3
TGO,PVG,1381,2.73,1
TGO,TNA,856,2.07,1
THL,HEH,328,1.41,2
THL,KET,96,1.12,1
THL,MDL,432,1.54,1
THL,RGN,564,1.71,1
THR,ABD,657,1.82,3
THR,ADU,390,1.49,2
THR,AFZ,568,1.71,1
THR,AWZ,539,1.67,4
THR,AZD,502,1.63,2
THR,BJB,571,1.71,1
THR,BND,1057,2.32,2
THR,BUZ,751,1.94,2
THR,BXR,994,2.24,1
THR,GBT,308,1.39,2
THR,IFN,331,1.41,2
THR,IIL,506,1.63,1
THR,KER,799,2.0,1
THR,KHD,374,1.47,1
THR,KIH,1050,2.31,2
THR,KSH,407,1.51,3
THR,LRR,937,2.17,1
THR,MED,1665,3.08,1
THR,MHD,752,1.94,4
THR,MRX,605,1.76,1
THR,NSH,109,1.14,1
THR,OMH,599,1.75,2
THR,PFQ,530,1.66,1
THR,PGU,934,2.17,1
THR,RAS,237,1.3,2
THR,RZR,147,1.18,1
THR,SDG,393,1.49,1
THR,SYZ,694,1.87,3
THR,TBZ,527,1.66,4
THR,XBJ,793,1.99,1
THR,YES,555,1.69,1
THR,ZAH,1133,2.42,2
THR,ZBR,1431,2.79,1
THS,BKK,408,1.51,1
TIF,AHB,423,1.53,1
TIF,DMM,1091,2.36,2
TIF,DXB,1569,2.96,1
TIF,KWI,1139,2.42,1
TIF,RUH,738,1.92,2
TIF,SHJ,1586,2.98,1
TIM,DJJ,457,1.57,2
TIM,DPS,2444,4.05,1
TIM,UPG,1921,3.4,1
TJM,EVN,2419,4.02,1
TJM,HMA,478,1.6,1
TJM,LBD,1914,3.39,1
TJM,NJC,761,1.95,1
TJM,NOJ,862,2.08,1
TJM,NUX,1147,2.43,2
TJM,NYA,547,1.68,2
TJM,NYM,1001,2.25,1
TJM,OVB,1098,2.37,1
TJM,OVS,470,1.59,1
TJM,SGC,650,1.81,1
TJM,SLY,1047,2.31,1
TJM,TAS,1794,3.24,1
TJM,UFA,657,1.82,1
TJM,URJ,325,1.41,1
TJQ,CGK,395,1.49,3
TJQ,PGK,191,1.24,1
TJU,CIT,487,1.61,1
TJU,SVX,2189,3.74,2
TKG,BTH,717,1.9,2
TKG,CGK,191,1.24,3
TKS,HND,498,1.62,2
TLV,AMM,109,1.14,2
TLV,BKK,6946,9.68,2
TLV,BOM,4047,6.06,1
TLV,ETH,273,1.34,2
TLV,GYD,1649,3.06,1
TLV,HKG,7726,10.66,1
TLV,ICN,8039,11.05,1
TLV,LCA,339,1.42,3
TLV,PEK,7141,9.93,2
TLV,SVX,3393,5.24,1
TLV,TAS,3212,5.01,1
TLV,TBS,1396,2.75,3
TMC,DPS,454,1.57,2
TMC,KOE,492,1.61,1
TMI,KTM,186,1.23,1
TMJ,TAS,473,1.59,1
TNA,BKK,3052,4.81,1
TNA,CAN,1543,2.93,5
TNA,CGO,401,1.5,2
TNA,CGQ,1068,2.33,6
TNA,CKG,1262,2.58,5
TNA,CSX,1034,2.29,4
TNA,CTU,1410,2.76,7
TNA,DLC,446,1.56,6
TNA,FOC,1236,2.54,5
TNA,HET,644,1.81,4
TNA,HGH,795,1.99,4
TNA,HKG,1649,3.06,1
TNA,HRB,1231,2.54,7
TNA,HUN,1488,2.86,1
TNA,ICN,821,2.03,6
TNA,KHH,1616,3.02,1
TNA,KHN,897,2.12,3
TNA,KIX,1649,3.06,3
TNA,KMG,1883,3.35,6
TNA,KWE,1510,2.89,2
TNA,KWL,1463,2.83,2
TNA,LHW,1212,2.51,4
TNA,LJG,1958,3.45,1
TNA,PEK,363,1.45,2
TNA,PVG,763,1.95,1
TNA,RMQ,1437,2.8,1
TNA,SHA,735,1.92,3
TNA,SHE,757,1.95,5
TNA,SYX,2200,3.75,2
TNA,SZX,1614,3.02,4
TNA,TGO,856,2.07,1
TNA,TPE,1364,2.71,2
TNA,TYN,418,1.52,2
TNA,URC,2622,4.28,4
TNA,WNZ,1051,2.31,2
TNA,WUH,730,1.91,4
TNA,WUS,1021,2.28,1
TNA,XIY,810,2.01,7
TNA,XMN,1372,2.71,4
TNA,YNT,373,1.47,2
TNJ,CGK,818,2.02,3
TNN,HKG,650,1.81,1
TOF,KJA,450,1.56,1
TOF,SGC,873,2.09,1
TOY,CTS,782,1.98,2
TOY,DLC,1397,2.75,1
TOY,HND,263,1.33,1
TOY,ICN,957,2.2,2
TOY,PVG,1544,2.93,2
TOY,TPE,1989,3.49,1
TPE,AKJ,2823,4.53,3
TPE,BKI,2199,3.75,2
TPE,BKK,2489,4.11,6
TPE,CAN,826,2.03,4
TPE,CGK,3811,5.76,3
TPE,CGO,1268,2.58,3
TPE,CGQ,2142,3.68,1
TPE,CJU,1067,2.33,1
TPE,CKG,1529,2.91,2
TPE,CNX,2398,4.0,1
TPE,CSX,868,2.08,4
TPE,CTS,2712,4.39,4
TPE,CTU,1804,3.25,3
TPE,DEL,4372,6.46,2
TPE,DLC,1545,2.93,4
TPE,DPS,3818,5.77,3
TPE,DXB,6555,9.19,1
TPE,DYG,1157,2.45,2
TPE,FOC,184,1.23,2
TPE,FUK,1300,2.62,5
TPE,HAK,1245,2.56,2
TPE,HAN,1633,3.04,3
TPE,HET,1958,3.45,2
TPE,HFE,839,2.05,2
TPE,HGH,578,1.72,3
TPE,HIJ,1533,2.92,1
TPE,HKD,2586,4.23,3
TPE,HKG,806,2.01,6
TPE,HND,2122,3.65,1
TPE,HRB,2328,3.91,2
TPE,ICN,1464,2.83,7
TPE,ISG,313,1.39,2
TPE,JJN,268,1.33,1
TPE,KHN,676,1.84,2
TPE,KIX,1703,3.13,8
TPE,KLO,1495,2.87,2
TPE,KMG,1842,3.3,2
TPE,KMI,1251,2.56,1
TPE,KMQ,1916,3.4,2
TPE,KOJ,1190,2.49,1
TPE,KUH,2891,4.61,1
TPE,KUL,3246,5.06,4
TPE,KWE,1453,2.82,2
TPE,KWL,1127,2.41,2
TPE,LHW,2103,3.63,1
TPE,LJG,2105,3.63,1
TPE,MFM,844,2.05,3
TPE,MNL,1175,2.47,6
TPE,NGB,529,1.66,3
TPE,NGO,1849,3.31,3
TPE,NKG,776,1.97,3
TPE,NNG,1356,2.7,2
TPE,NRT,2181,3.73,10
TPE,OKA,655,1.82,3
TPE,OKJ,1622,3.03,2
TPE,PEK,1723,3.15,4
TPE,PEN,3135,4.92,1
TPE,PNH,2288,3.86,2
TPE,PUS,1345,2.68,2
TPE,PVG,677,1.85,8
TPE,REP,2238,3.8,1
TPE,RGN,2754,4.44,1
TPE,SDJ,2354,3.94,2
TPE,SGN,2208,3.76,3
TPE,SHE,1853,3.32,4
TPE,SIN,3222,5.03,7
TPE,SJW,1592,2.99,3
TPE,SUB,3723,5.65,1
TPE,SYX,1434,2.79,1
TPE,SZX,802,2.0,4
TPE,TAK,1597,3.0,1
TPE,TAO,1247,2.56,4
TPE,TNA,1364,2.71,2
TPE,TOY,1989,3.49,1
TPE,TSN,1604,3.0,1
TPE,TXN,595,1.74,1
TPE,TYN,1626,3.03,1
TPE,URC,3695,5.62,2
TPE,WNZ,317,1.4,1
TPE,WUH,937,2.17,3
TPE,WUX,718,1.9,4
TPE,XIY,1590,2.99,4
TPE,XMN,319,1.4,2
TPE,XUZ,1060,2.33,2
TPE,YNT,1370,2.71,1
TPE,YNZ,934,2.17,3
TRK,BPN,516,1.65,3
TRK,CGK,1604,3.0,1
TRK,SUB,1303,2.63,1
TRK,TWU,127,1.16,1
TRK,UPG,958,2.2,1
TRR,GIU,82,1.1,1
TRV,AUH,2955,4.69,3
TRV,BAH,3406,5.26,1
TRV,BLR,531,1.66,4
TRV,BOM,1258,2.57,6
TRV,CMB,357,1.45,2
TRV,COK,194,1.24,3
TRV,DMM,3489,5.36,1
TRV,DXB,2947,4.68,3
TRV,KWI,3800,5.75,1
TRV,MAA,614,1.77,4
TRV,MCT,2600,4.25,3
TRV,RUH,3688,5.61,1
TRV,SHJ,2940,4.67,3
TRV,SIN,3100,4.88,3
TRZ,CMB,419,1.52,2
TRZ,KUL,2689,4.36,2
TRZ,MAA,294,1.37,3
TRZ,SIN,2982,4.73,2
TSA,CKG,1559,2.95,2
TSA,CTU,1834,3.29,1
TSA,FOC,213,1.27,3
TSA,GMP,1474,2.84,4
TSA,HFE,854,2.07,1
TSA,HGH,584,1.73,1
TSA,HND,2097,3.62,4
TSA,HUN,117,1.15,1
TSA,KNH,330,1.41,2
TSA,MZG,257,1.32,2
TSA,NNG,1387,2.73,1
TSA,PVG,676,1.84,3
TSA,SHA,682,1.85,6
TSA,TSN,1612,3.02,3
TSA,TTT,261,1.33,1
TSA,TYN,1643,3.05,1
TSA,WNZ,324,1.41,1
TSA,WUH,961,2.2,1
TSA,XMN,350,1.44,2
TSE,AKX,1008,2.26,2
TSE,ALA,951,2.19,5
TSE,AUH,3288,5.11,2
TSE,CIT,974,2.22,2
TSE,DMB,908,2.13,1
TSE,DZN,457,1.57,1
TSE,FRU,914,2.14,1
TSE,GUW,1490,2.86,2
TSE,GYD,2023,3.53,1
TSE,KSN,592,1.74,1
TSE,KZO,827,2.03,1
TSE,OMS,456,1.57,1
TSE,OVB,868,2.08,1
TSE,PEK,3652,5.57,1
TSE,PLX,622,1.78,1
TSE,PPK,444,1.56,1
TSE,PWQ,408,1.51,1
TSE,SCO,1719,3.15,2
TSE,SHJ,3163,4.95,1
TSE,SVX,943,2.18,1
TSE,TAS,1099,2.37,2
TSE,UKK,786,1.98,2
TSE,URA,1387,2.73,1
TSE,URC,1435,2.79,2
TSJ,FUK,129,1.16,1
TSJ,NGS,161,1.2,2
TSN,BAV,647,1.81,3
TSN,CAN,1791,3.24,5
TSN,CGO,599,1.75,4
TSN,CGQ,879,2.1,2
TSN,CIF,370,1.46,2
TSN,CIH,490,1.61,1
TSN,CJU,1029,2.29,2
TSN,CKG,1432,2.79,7
TSN,CSX,1274,2.59,5
TSN,CTU,1546,2.93,6
TSN,DLC,363,1.45,8
TSN,DSN,645,1.81,1
TSN,DYG,1282,2.6,1
TSN,FOC,1482,2.85,1
TSN,FUG,709,1.89,1
TSN,HAK,2234,3.79,2
TSN,HET,508,1.64,6
TSN,HGH,1028,2.29,5
TSN,HIA,614,1.77,1
TSN,HKG,1898,3.37,3
TSN,HRB,1027,2.28,8
TSN,ICN,815,2.02,4
TSN,KHH,1862,3.33,1
TSN,KHN,1149,2.44,1
TSN,KMG,2062,3.58,3
TSN,KWL,1691,3.11,1
TSN,LHW,1239,2.55,2
TSN,MWX,924,2.16,1
TSN,NBS,925,2.16,1
TSN,NGB,1100,2.38,2
TSN,NGO,1788,3.23,2
TSN,PVG,975,2.22,3
TSN,SHA,953,2.19,7
TSN,SHE,590,1.74,1
TSN,SIN,4414,6.52,1
TSN,SYX,2438,4.05,2
TSN,SZX,1863,3.33,6
TSN,TAO,415,1.52,3
TSN,TPE,1604,3.0,1
TSN,TSA,1612,3.02,3
TSN,TXN,1048,2.31,1
TSN,TYN,438,1.55,1
TSN,URC,2529,4.16,1
TSN,UYN,678,1.85,1
TSN,WUH,970,2.21,4
TSN,XIY,925,2.16,7
TSN,XMN,1623,3.03,5
TSN,XNN,1373,2.72,1
TSN,YCU,715,1.89,2
TSN,YNT,400,1.5,2
TSN,ZUH,1940,3.42,1
TST,DMK,720,1.9,2
